_exported_at;_system_object_id;objekttitel#de-DE;objekttitel#en-US;ppn;signatur_ama
2025-11-25T10:11:39+01:00;723317;Tour d'Afrique / Les Tontons;;366684744;R 2333 366684744
2025-11-25T10:11:39+01:00;723318;"Musiques traditionelles Bantandu / interprètées par l'orchestre ""Yamba-Yamba Beto Ba"" de Maître ""Maka Pe""";;366687646;R 2334 366687646
2025-11-25T10:11:39+01:00;723319;Five hits, 5 tubes : d'ici à l'an 2000 / Pamelo Mounk'a;;366688197;R 2335 366688197
2025-11-25T10:11:39+01:00;723320;Le canon du Zaïre : Azalaka occupé / Djoe Mpoy;;366691848;R 2336 366691848
2025-11-25T10:11:39+01:00;723321;Zai͏̈re Folk-Pop / Minzoto ya Zai͏̈re;;366693581;R 2337 366693581
2025-11-25T10:11:39+01:00;723322;Mbuku / Roy-Langa Sadrak avec l'accompagnement de Yenga Yenga Junior et l'orchestre Zaïchoc;;366861735;R 2341 366861735
2025-11-25T10:11:39+01:00;723323;Massavi fololo y'Africa / Loubassou Kifoueti Denis, Tino Muinkoa Mvura, Mavoungou Bernard Mav, Mackosso François et l'orchestre Le Peuple;;366863452;R 2342 366863452
2025-11-25T10:11:39+01:00;723324;Le Seigneur Rochereau et l'orchestre African Fiesta;;366883488;R 2345 366883488
2025-11-25T10:11:39+01:00;723325;Je suis mariée / Shama Shama de Mopero wa Maloba;;366892770;R 2347 366892770
2025-11-25T10:11:39+01:00;723326;Vol. 3 / Les Bantous;;367130777;R 2362 367130777
2025-11-25T10:11:39+01:00;723327;Tango ya ba vieux Kalle n° 2 / Le Seigneur Rochereau et l'orchestre African Fiesta National;;367451468;R 2373 367451468
2025-11-25T10:11:39+01:00;723328;Samoura / Abeti;;367460890;R 2376 367460890
2025-11-25T10:11:39+01:00;723329;"Missa Koongo - Missa N'Kaandu / Chorale mixte de Lemfu ; Chorale mixte de N'Kaandu (Kisantu)";;367465124;R 2379 367465124
2025-11-25T10:11:39+01:00;723330;Musique Kongo : ba bembé, ba-congo, ba-congo-nséké, ba-lari / enregistrements sonores, photogr.: Charles Duvelle;;36746585X;R 2380 36746585X
2025-11-25T10:11:39+01:00;723331;Bongo bouger / Le Trio los Julemo et Yenga -Yenga Junior;;368951790;R 2538 368951790
2025-11-25T10:11:39+01:00;723332;Lula / Celi Bitshu;;368952886;R 2539 368952886
2025-11-25T10:11:39+01:00;723333;N'simba éli, Bolingo-collé collé / Sam Mangwana et l'African All Stars;;368974936;R 2541 368974936
2025-11-25T10:11:39+01:00;723334;Affaire vidéo / Sam Mangwana et l'African All Stars;;368975258;R 2542 368975258
2025-11-25T10:11:39+01:00;723335;Conseil PANU / L'Orchestre Grand Zaïko avec en vedette: Djo El;;368983501;R 2544 368983501
2025-11-25T10:11:39+01:00;723340;Mombasa / Orchestre Lipua-Lipua;;368985555;R 2545 368985555
2025-11-25T10:11:39+01:00;723341;Guyo Guyo / Sec Bidens;;368993736;R 2546 368993736
2025-11-25T10:11:39+01:00;723342;Souffrance / Les 4 Étoiles;;368994767;R 2547 368994767
2025-11-25T10:11:39+01:00;723343;Ba bokilo balingui mbongo ya quantité / Le grand-père Bozi-Boziana et l'Anti-Choc 90;;369259599;R 2548 369259599
2025-11-25T10:11:39+01:00;723344;Bozi-Boziana / Bozi-Boziana, Joly.Detta et Desse avec l'Anti-Choc;;36926228X;R 2550 36926228X
2025-11-25T10:11:39+01:00;723345;Bilombe bakutani / Le Trio N'YO.BI.WE du Clan Langa-Langa;;369264460;R 2551 369264460
2025-11-25T10:11:39+01:00;723346;Maïka / Maika Munan;;369276930;R 2554 369276930
2025-11-25T10:11:39+01:00;723347;Bayaya / Wawali Bonané accompagné par Generation Soukouss Enzenzé;;369290917;R 2555 369290917
2025-11-25T10:11:39+01:00;723348;Méchant garçon / Abeba Lipordo et Viva-la-Musica de Papa Wemba;;369685121;R 2587 369685121
2025-11-25T10:11:39+01:00;723349;Procès verbal / L'honorable Chancelier Royce & Viva la Musica de Papa Wemba;;369688449;R 2589 369688449
2025-11-25T10:11:39+01:00;723350;Tochino / Tochino;;36969838X;R 2593 36969838X
2025-11-25T10:11:39+01:00;723351;Monument / Pierre Moutouari et sa fille Michaelle Moutouari;;369754425;R 2619 369754425
2025-11-25T10:11:39+01:00;723352;Dynamo / Pierre Moutouari et sa fille Michael Moutouari;;369761197;R 2620 369761197
2025-11-25T10:11:39+01:00;723353;Kuassa Kuassa / Yakini Kiese (en duo avec Koffi Olomide dans Celya-Ba);;369761944;R 2621 369761944
2025-11-25T10:11:39+01:00;723354;Tedys na nga / André Pamomiel Miegakanda;;369772830;R 2624 369772830
2025-11-25T10:11:39+01:00;723355;Franklin Boukaka à Paris / Franklin Boukaka. Arr. et dir. orchestre Manu Dibango;;369870794;R 2645 369870794
2025-11-25T10:11:39+01:00;723356;Maray Maray / Chant: Josky Kiambukuta, Espérant et Maray;;370296729;R 2652 370296729
2025-11-25T10:11:39+01:00;723357;L' avenir / Bozi-Boziana et l'Anti-Choc;;370298101;R 2654 370298101
2025-11-25T10:11:39+01:00;723358;Statue de la liberté / Modogo Gian Franco Ferré et l'orchestre Viva la Musica;;370528603;R 2656 370528603
2025-11-25T10:11:39+01:00;723359;Bozi Boziana chante : pot pourri 18 ans de succès / Bozi Boziana, Joly Detta et Anti-Choc;;370534409;R 2657 370534409
2025-11-25T10:11:39+01:00;723360;Nkolo kwanga / Lita Bembo et l'Orchestre Stukas Mombombo;;371169119;R 2663 371169119
2025-11-25T10:11:39+01:00;723361;Afroplastique / Niasony;;373879105;CD 1093 373879105
2025-11-25T10:11:39+01:00;723362;20 years history : the very best of Syllart Productions;;373964188;CD 1098 373964188
2025-11-25T10:11:39+01:00;723363;Likambo-ya-soudure / Koffi Olomide;;374342415;R 2664 374342415
2025-11-25T10:11:39+01:00;723364;Aï aï aï : la bombe éclate / Rigo & Koffi;;377707171;R 2674 377707171
2025-11-25T10:11:39+01:00;723365;"Hit parade / D'Jenga-K Espérant, Koffi-O ""AGR"", N'Tesa Daliens, Josky Kiambukuta";;377709239;R 2675 377709239
2025-11-25T10:11:39+01:00;723366;Dansons... avec le Ry-Co Jazz : special danse / Ry-Co Jazz. Casino, Justin Bécaud;;386978891;RS 1957 386978891
2025-11-25T10:11:39+01:00;723367;"Le Seigneur Rochereau dans la musique congolaise de variétés / Tabu Ley Rochereau & L'Orchestre African Fiesta National ""Le Peuple""";;395820006;R 2703 395820006
2025-11-25T10:11:39+01:00;723368;Seigneur Rochereau : accompagné par l'Orchestre African Fiesta National (le peuple) / Seigneur Rochereau. Orchestre African Fiesta National;;395820812;R 2704 395820812
2025-11-25T10:11:39+01:00;723369;Kass tout / Kass Kass;;395836522;R 2709 395836522
2025-11-25T10:11:39+01:00;723370;Domingo / Sam Mangwana et le Festival des Maquisards;;395840163;R 2710 395840163
2025-11-25T10:11:39+01:00;723371;Moustique / Zao;;395858003;R 2720 395858003
2025-11-25T10:11:39+01:00;723372;Dikenga / Kapia le griot du Zaire;;395879531;R 2727 395879531
2025-11-25T10:11:39+01:00;723373;Mr. L'Argent / Le Grand Orchestre Les Redoutables;;395879906;R 2728 395879906
2025-11-25T10:11:39+01:00;723374;Découvrez l'Afrique noire : chansons africaines d'hier et d'aujourd'hui / Gnonnas Pedro y sus Panchos de Cotonou (Bénin), Claude et Mondo Mingole (Cameroun), Franklin Boukaka, ses Sanzas et son Orchestre Congolais (Congo);;396668259;R 2752 396668259
2025-11-25T10:11:39+01:00;723375;Oka polisson chauffe / Choc Stars;;396678378;R 2755 396678378
2025-11-25T10:11:39+01:00;723376;Jetez l'éponge / Zaïko Langa-Langa;;396678823;R 2756 396678823
2025-11-25T10:11:39+01:00;723377;Les Redoutables d'Abeti / Les Redoutables;;396680267;R 2757 396680267
2025-11-25T10:11:39+01:00;723378;Eh ngoss! Eh ngoss! Eh ngoss! / Zaïko Langa-Langa;;398072450;R 2758 398072450
2025-11-25T10:11:39+01:00;723379;En Europe / Zaïko L.L.;;398073554;R 2761 398073554
2025-11-25T10:11:39+01:00;723380;Nouvelle génération à Paris / Papa Wemba, Modogo Gian Franco Ferre et l'orchestre Viva la Musica;;398073945;R 2762 398073945
2025-11-25T10:11:39+01:00;723381;Le tube de vos vacances : Liya Liya Faina / Pepe Kalle & Empire Bakuba;;398074852;R 2765 398074852
2025-11-25T10:11:39+01:00;723382;Kabambare / Empire Bakuba;;398075530;R 2766 398075530
2025-11-25T10:11:39+01:00;723383;Bolingo se bolingo / Orchestre Bota du Congo;;398243824;R 2770 398243824
2025-11-25T10:11:39+01:00;723384;Mon mari est soulard / Denis Loubassou;;39824507X;R 2771 39824507X
2025-11-25T10:11:39+01:00;723385;Le second souffle / Clotaire Douley;;398415315;R 2773 398415315
2025-11-25T10:11:39+01:00;723386;Les grands succès des Éditions Veve, vol. 4 / Direction, production: Verckys;;398416087;R 2774 398416087
2025-11-25T10:11:39+01:00;723387;Mansanga / Djo-Nolo;;398417032;R 2775 398417032
2025-11-25T10:11:39+01:00;723388;Empire Bakuba / Pepe Kalle et Nyboma. Empire Bakuba;;398417555;R 2776 398417555
2025-11-25T10:11:39+01:00;723389;Aladji / Sam Mangwana;;398418012;R 2777 398418012
2025-11-25T10:11:39+01:00;723390;Paris Match / Espérant. Accompagnée par Papa Wema et Viva la Musicak;;398418500;R 2778 398418500
2025-11-25T10:11:39+01:00;723391;"Diva / Koffi Olomide ""Gangi ya film""";;398418837;R 2779 398418837
2025-11-25T10:11:39+01:00;723392;Abumba du Zaire / Abumba Masikini;;398419574;R 2780 398419574
2025-11-25T10:11:39+01:00;723393;Canon du Zaïre / Josky et Djo-Mpoy;;398579946;R 2783 398579946
2025-11-25T10:11:39+01:00;723394;Tout haut en ciel / Salancoud;;398595399;R 2784 398595399
2025-11-25T10:11:39+01:00;723395;Dynamite Verckys / Verckys et l'orchestre Veve;;398669651;R 2785 398669651
2025-11-25T10:11:39+01:00;723396;Ya toupas / Les Ya Toupas du Zaïre;;398856672;R 2786 398856672
2025-11-25T10:11:39+01:00;723397;Wuta May / Wuta May et l'ensemble Bongo-Rama;;398884013;R 2787 398884013
2025-11-25T10:11:39+01:00;723398;Amanda / Black Blood;;398890412;R 2791 398890412
2025-11-25T10:11:39+01:00;723399;Zaiko Wawawa / Pelasimba et Manuaku;;398896208;R 2794 398896208
2025-11-25T10:11:39+01:00;723400;Sambara de Bananikhouré / Pela;;398896380;R 2795 398896380
2025-11-25T10:11:39+01:00;723401;Bilongo / L'International Rumbaya sous la direction de Loko Massengo;;398896755;R 2796 398896755
2025-11-25T10:11:39+01:00;723402;Ba décidé na kufua / Emi Caroll;;398922128;R 2797 398922128
2025-11-25T10:11:39+01:00;723403;Métiss'age / Bovick Bondo Gala;;398923728;R 2799 398923728
2025-11-25T10:11:39+01:00;723404;Dit Moninga / Eyenga & Abeti;;398925615;R 2800 398925615
2025-11-25T10:11:39+01:00;723405;Souci / Fede Lawu et le groupe Matchatcha;;398926077;R 2801 398926077
2025-11-25T10:11:39+01:00;723406;Qui vivra verra / Yenga Yenga Junior;;398926379;R 2802 398926379
2025-11-25T10:11:39+01:00;723407;Nsusu yi kubidi / A.B. Lolita;;398937206;R 2804 398937206
2025-11-25T10:11:39+01:00;723408;Vivre à deux / Trois S Essous J. Serge;;39893794X;R 2805 39893794X
2025-11-25T10:11:39+01:00;723409;Expérimental / M'Bamina;;398945624;R 2806 398945624
2025-11-25T10:11:39+01:00;723410;Adiza / Lokassa ya Mbongo;;398946477;R 2809 398946477
2025-11-25T10:11:39+01:00;723411;À tout cœur / Lita Bembo avec Stukas Orchestra;;398946981;R 2810 398946981
2025-11-25T10:11:39+01:00;723412;Mpongo Love chante Alexandre Sambat / Mpongo Love;;398949271;R 2811 398949271
2025-11-25T10:11:39+01:00;723413;Partager / Mpongo Love;;398950180;R 2812 398950180
2025-11-25T10:11:39+01:00;723414;Maliga system / Geo Bilongo avec son groupe Malinga System;;398950784;R 2813 398950784
2025-11-25T10:11:39+01:00;723415;Dovi / Bumba Massa;;398951438;R 2814 398951438
2025-11-25T10:11:39+01:00;723416;Nzinzi / Jo Kester Emeneya;;398952299;R 2815 398952299
2025-11-25T10:11:39+01:00;723417;Passi ya moto / Fundu et son ensemble;;39899837X;R 2816 39899837X
2025-11-25T10:11:39+01:00;723418;Au fond du cœur / Kiyika Masamba (Flamy). Orchestre Kara de Kinshasa;;399036709;R 2817 399036709
2025-11-25T10:11:39+01:00;723419;Isambe - Monie / Kanda Bongo Man;;399067949;R 2818 399067949
2025-11-25T10:11:39+01:00;723420;Destin ya moto / Papa Wemba;;399069526;R 2822 399069526
2025-11-25T10:11:39+01:00;723421;Malimba / Hector Zazou (music), Papa Wemba (vocals & lyrics);;399070281;R 2823 399070281
2025-11-25T10:11:39+01:00;723422;Tenue correcte / Gloria Tukhadio de Viva la Musica;;399102264;CD 1143 399102264
2025-11-25T10:11:39+01:00;723423;Sangana / Nico, Rochereau, Kwamy & l'African Fiesta;;399107851;CD 1147 399107851
2025-11-25T10:11:39+01:00;723424;Zairemusique : rumba & kwassa kwassa / Damien Aziwa, Bozi Anti-Choc, Olomide & Grand Zaiko;;399169938;CD 1167 399169938
2025-11-25T10:11:39+01:00;723425;La vie est belle / Papa Wemba, Tshala Muana, Klody. Zaiko Langa Langa;;399195793;R 2824 399195793
2025-11-25T10:11:39+01:00;723426;La vie est belle / Papa Wemba, Tshala Muana, Klody. Zaiko Langa Langa;;39919617X;R 2732 39919617X
2025-11-25T10:11:39+01:00;723427;Je préfère balancer la sauce / Delly Mputu;;399197303;R 2825 399197303
2025-11-25T10:11:39+01:00;723428;Zouk eh ba / Buffalo et l'African Soukouss;;399198482;R 2826 399198482
2025-11-25T10:11:39+01:00;723429;Mayela / Orchestre Yanga-Yanga;;399209859;R 2827 399209859
2025-11-25T10:11:39+01:00;723430;La vie continue / Souzy Kasseya;;399210814;R 2828 399210814
2025-11-25T10:11:39+01:00;723431;Ami Yelélé / Jearrys Fimbo;;399212175;R 2830 399212175
2025-11-25T10:11:39+01:00;723432;Livre d'or / Papi-Tex avec l'orch. Empire Bakuba;;39948731X;R 2833 39948731X
2025-11-25T10:11:39+01:00;723433;Déviation : sexy soukouss / Yondo Sister;;399574131;TK 339 399574131
2025-11-25T10:11:39+01:00;723434;Déviation sexy soukouss / Yondo Sister;;399574549;TK 173 399574549
2025-11-25T10:11:39+01:00;723435;Virunga / Samba Mapangala;;399652647;TK 184 399652647
2025-11-25T10:11:39+01:00;723436;Pentagone / Wenge Musica BC-BG;;399654631;TK 185 399654631
2025-11-25T10:11:39+01:00;723437;Mahele / Dally Kimoko & Les Top Swing;;399659854;TK 127 399659854
2025-11-25T10:11:39+01:00;723438;Mahele / Dally Kimoko & Les Top Swing;;399664378;TK 966 399664378
2025-11-25T10:11:39+01:00;723439;O mona wapi / Dindo Yogo;;399757813;TK 195 399757813
2025-11-25T10:11:39+01:00;723441;Atinze mwana popi / Pepe Kalle et l'Empire Bakuba;;399794727;R 2834 399794727
2025-11-25T10:11:39+01:00;723442;L'oiseau rare / Zaiko Langa Langa Familia Dei;;399795812;R 2835 399795812
2025-11-25T10:11:39+01:00;723443;20 ans de carrière / Pamelo Mounk'a. Orchestre Afrisa International avec Rochereau et M'Bilia Bel.;;399798269;R 2837 399798269
2025-11-25T10:11:39+01:00;723444;Bois noir / Franco et le T.P. O.K. Jazz;;39988985X;R 2838 39988985X
2025-11-25T10:11:39+01:00;723445;Allo allo telephoner  / Yoka Lokito;;399904654;R 2840 399904654
2025-11-25T10:11:39+01:00;723446;Sai - Liza / Kanda Bongo-Man;;399907424;R 2841 399907424
2025-11-25T10:11:39+01:00;723447;Djessy - Dyna / Kanda Bongo Man;;399908471;R 2842 399908471
2025-11-25T10:11:39+01:00;723448;"Avis de recherche / Zaiko Langa Langa ""Nkola Mboka""";;399908501;TK 124 399908501
2025-11-25T10:11:39+01:00;723449;Lela lela - Lowazo / Kanda Bongo Man;;399986030;R 2843 399986030
2025-11-25T10:11:39+01:00;723450;Ki-makango mpe libala - Bonane na noel / Le Seigneur Rochereau;;399988882;R 2844 399988882
2025-11-25T10:11:39+01:00;723451;Face à face / Le Seigneur Tabu Ley Rochereau;;399996028;R 2846 399996028
2025-11-25T10:11:39+01:00;723452;Trop c'est trop - Lifelo ya masumu / Seigneur Tabu Ley Rochereau;;399998330;R 2847 399998330
2025-11-25T10:11:39+01:00;723453;Amilo - Sanza misato / Seigneur Tabu Ley Rochereau;;399999698;R 2848 399999698
2025-11-25T10:11:39+01:00;723454;Menace de divorce / Grand Zaïko;;400003597;R 2850 400003597
2025-11-25T10:11:39+01:00;723455;Y'a plus confiance / Pablo Lubadika;;400005867;R 2851 400005867
2025-11-25T10:11:39+01:00;723456;Malinga - J.T. / Kanda Bongo Man;;400266628;R 2854 400266628
2025-11-25T10:11:39+01:00;723457;Tout choc - anti-choc / Zaïko Langa-Langa;;400268892;R 2855 400268892
2025-11-25T10:11:39+01:00;723458;Maclo - Conseil Kissi / Shimita et Soukous Stars;;400282364;R 2856 400282364
2025-11-25T10:11:39+01:00;723459;Ba beaux-frères / Franco et l'Orchestre T.P. O.K. Jazz;;400287390;R 2859 400287390
2025-11-25T10:11:39+01:00;723460;Ekaba-Kaba / Le grand maître Franco. T.P. O.K. Jazz;;400288192;R 2860 400288192
2025-11-25T10:11:39+01:00;723461;Viva la musica, de génération en génération dans l'an 2000 / Fafa de Molokai;;400356449;R 2861 400356449
2025-11-25T10:11:39+01:00;723462;Mokili ya nzambe / Docteur Nico;;40035909X;R 2862 40035909X
2025-11-25T10:11:39+01:00;723463;Soukous non stop / Fede Lawu;;400371154;TK 316 400371154
2025-11-25T10:11:39+01:00;723464;L'afrique danse avec Ya Tamba / Ya Tamba;;400376350;R 2863 400376350
2025-11-25T10:11:39+01:00;723465;Les affaires sont les affaires - Maison à crédit / Dr. Limanne;;400379627;R 2864 400379627
2025-11-25T10:11:39+01:00;723466;Houleux-houleux / Les frères Soki. Orchestre Bella-Bella;;400380714;R 2865 400380714
2025-11-25T10:11:39+01:00;723467;Loin des yeux / Pépé Kallé;;400416115;TK 331 400416115
2025-11-25T10:11:39+01:00;723468;Ok Madame / Diblo-Dibala. Le groupe Matchatcha;;400423006;TK 334 400423006
2025-11-25T10:11:39+01:00;723469;Tala modèle échanger / Zaïko Langa-Langa;;400439921;R 2866 400439921
2025-11-25T10:11:39+01:00;723470;Mama Mapasa / Empire-Bakuba;;400443848;TK 336 400443848
2025-11-25T10:11:39+01:00;723471;Le voyageur / Papa Wemba;;400445174;TK 337 400445174
2025-11-25T10:11:39+01:00;723472;Loin des yeux / Pépé Kallé;;400445751;TK 338 400445751
2025-11-25T10:11:39+01:00;723473;8/10 - Benedicta / Mbilia Bel;;400450577;TK 341 400450577
2025-11-25T10:11:39+01:00;723474;Révélation de l'année 1991 / Gatho;;400453568;TK 343 400453568
2025-11-25T10:11:39+01:00;723475;Neng Makassi / Sam Fan Thomas;;400454009;TK 342 400454009
2025-11-25T10:11:39+01:00;723476;Makasi / Bobongo Stars;;400454483;R 2867 400454483
2025-11-25T10:11:39+01:00;723477;Monument / Pierre Moutouari;;400455803;TK 345 400455803
2025-11-25T10:11:39+01:00;723478;Massu / Le grand maître Franco et Jolie Detta;;400456435;R 2869 400456435
2025-11-25T10:11:39+01:00;723479;Sans commentaire / Madilu System;;400456982;TK 347 400456982
2025-11-25T10:11:39+01:00;723480;La vie des hommes / Le grand maître Francco et le T.P.O.K. Jazz;;400457865;R 2870 400457865
2025-11-25T10:11:39+01:00;723481;"Bea / ""Vicky"" et l'orchestre OK-Jazz";;40046036X;R 2873 40046036X
2025-11-25T10:11:39+01:00;723482;L'Afrique danse;;40046098X;R 2874 40046098X
2025-11-25T10:11:39+01:00;723483;Caneton alezement / L'orchestre Minzoto Wella-Wella;;40057019X;R 2877 40057019X
2025-11-25T10:11:39+01:00;723484;L'argent et la femme / Bumba Massa;;400572451;R 2879 400572451
2025-11-25T10:11:39+01:00;723485;The Best of Tshala Muana / Tshala Muana;;400585006;TK 365 400585006
2025-11-25T10:11:39+01:00;723486;Abeti (en colère) / Abeti;;400587106;TK 368 400587106
2025-11-25T10:11:39+01:00;723487;Foulale / Lutchiana Mobula Le Cobra;;400587939;TK 369 400587939
2025-11-25T10:11:39+01:00;723488;Yombo / Tshala-Muana;;400589451;TK 370 400589451
2025-11-25T10:11:39+01:00;723489;Leddy / N'Gouma Lokito et les Soukouss Stars;;400591596;TK 371 400591596
2025-11-25T10:11:39+01:00;723490;La reine de Sabah / Bozi-Boziana et l'Anti-Choc;;400592177;TK 372 400592177
2025-11-25T10:11:39+01:00;723491;L'avenir / Bozi-Boziana et l'Anti-Choc;;400592770;TK 373 400592770
2025-11-25T10:11:39+01:00;723492;Mingelina B 52 / Evoloko Jocker et les Langa Langa Stars;;400628562;TK 374 400628562
2025-11-25T10:11:39+01:00;723493;Volume 1;;400630222;TK 376 400630222
2025-11-25T10:11:39+01:00;723494;Volume 2;;400630575;TK 377 400630575
2025-11-25T10:11:39+01:00;723495;Papa Omar / Zaiko Langalanga;;40063404X;TK 378 40063404X
2025-11-25T10:11:39+01:00;723496;Cadeau d'amitié / Joly Baki Emen Mubiala. Viva la Musica de Papa wemba;;400635925;TK 379 400635925
2025-11-25T10:11:39+01:00;723497;La vieille marmite / Tou Lè Dè;;401235491;R 2905 401235491
2025-11-25T10:11:39+01:00;723498;4 ans après la mort de Maître Luambo Franco / Le poète Lutumba Simaro & le T.P. OK Jazz;;401236412;R 2906 401236412
2025-11-25T10:11:39+01:00;723499;L'immortel Luambo Makiadi Franco / Dieudos;;401250245;R 2907 401250245
2025-11-25T10:11:39+01:00;723500;Kabibi / Petit Poisson Avedila;;401252183;R 2908 401252183
2025-11-25T10:11:39+01:00;723501;Le voyageur / Papa Wemba;;401334686;TK 386 401334686
2025-11-25T10:11:39+01:00;723502;Vol. 2;;401489396;TK 393 401489396
2025-11-25T10:11:39+01:00;723503;L'Afrique danse avec Sakumuna/Vévé / Orchestre Kiam, Orchestre Lipua-Lipua, Orchestre Vévé;;401908968;R 2919 401908968
2025-11-25T10:11:39+01:00;723504;Père Noël confiance / Bozi-Boziana rt l'Anti-Choc;;402007506;TK 466 402007506
2025-11-25T10:11:39+01:00;723505;Gardez votre souffle / Pépé Kallé. Empire Bakuba;;402014693;TK 467 402014693
2025-11-25T10:11:39+01:00;723506;Sah'lomon en concert à Paris / Sah'lomon;;402014898;TK 469 402014898
2025-11-25T10:11:39+01:00;723507;Mayoni Don P. / Mayaula Mayoni;;402063554;TK 472 402063554
2025-11-25T10:11:39+01:00;723508;Bize Ma'ndundu / L'Orchestre Super Choc de Shora Mbemba;;402076621;TK 473 402076621
2025-11-25T10:11:39+01:00;723509;Soukouss Express / Soukouss Express;;402083644;TK 499 402083644
2025-11-25T10:11:39+01:00;723510;V12 / Koffi Olomide;;402085620;TK 501 402085620
2025-11-25T10:11:39+01:00;723511;Emotion / Papa Wemba;;402091108;TK 510 402091108
2025-11-25T10:11:39+01:00;723512;Souk-a-Rap / Sam Mangwana;;402092686;TK 512 402092686
2025-11-25T10:11:39+01:00;723513;Dernière minute / Yondo Sister;;40236497X;TK 513 40236497X
2025-11-25T10:11:39+01:00;723514;Côté Ouest / Guy Guy Fall. Extra Musica;;402546490;TK 569 402546490
2025-11-25T10:11:39+01:00;723515;Elikya / The Struggling Man;;402948122;R 2968 402948122
2025-11-25T10:11:39+01:00;723516;Mal de mère / Pierrette Adams;;402982908;TK 629 402982908
2025-11-25T10:11:39+01:00;723517;Best of... / Bembeya Jazz;;40311957X;TK 671 40311957X
2025-11-25T10:11:39+01:00;723518;Mutuashi / Tshala Muana;;403150493;TK 678 403150493
2025-11-25T10:11:39+01:00;723519;Pole position / Papa Wemba & Viva La Musica;;403151783;TK 679 403151783
2025-11-25T10:11:39+01:00;723520;Mutoto / Lokua Kanza;;40315281X;TK 680 40315281X
2025-11-25T10:11:39+01:00;723521;Qui dit mieux? / Aurlus Mabele;;403193192;TK 689 403193192
2025-11-25T10:11:39+01:00;723522;Moussoukou - soukou / Koffi Olomidé, Papa Wemba;;403259010;TK 703 403259010
2025-11-25T10:11:39+01:00;723523;Wake up / Koffi Olomidé, Papa Wemba;;403274753;TK 702 403274753
2025-11-25T10:11:39+01:00;723524;My love / Diblo Dibala;;403275741;TK 668 403275741
2025-11-25T10:11:39+01:00;723525;C'est chic / Biko Tchéké & Tropical Music;;403276454;TK 760 403276454
2025-11-25T10:11:39+01:00;723526;Ma femme est capable / Geo Bilongo;;403278708;TK 707 403278708
2025-11-25T10:11:39+01:00;723527;Ba gerants ya mabala - Paka wewe / Mbilia Bel;;403279631;TK 708 403279631
2025-11-25T10:11:39+01:00;723528;Boya Ye / Mbilia Bel. Orchestre Afrisa;;403300983;TK 709 403300983
2025-11-25T10:11:39+01:00;723529;Le complexe / Deyess Mukangi;;403303206;TK 710 403303206
2025-11-25T10:11:39+01:00;723530;Amour interdit / Defao & The Big Stars;;403404827;TK 722 403404827
2025-11-25T10:11:39+01:00;723531;Samedi... ça me dit / B3 Mapapou;;403446945;TK 726 403446945
2025-11-25T10:11:39+01:00;723532;Consécration / Michel Moutouari;;403449367;TK 728 403449367
2025-11-25T10:11:39+01:00;723533;So why? : (des musiciens dans la guerre) / N'Dour, Wemba, Van-Dunem, Lagbaja, Dube. Bayete & Jabu Khanyile;;403463858;TK 731 403463858
2025-11-25T10:11:39+01:00;723534;Le monde à l'envers / Tabu Ley lance Faya Tess;;40371804X;TK 762 40371804X
2025-11-25T10:11:39+01:00;723535;Africa moving / Sakis dans Africa moving;;403718236;TK 763 403718236
2025-11-25T10:11:39+01:00;723536;Mami Lolo / Jean Baron et le Groupe Loketo;;403741017;TK 764 403741017
2025-11-25T10:11:39+01:00;723537;Loi / Koffi Olomidé;;403742730;TK 741 403742730
2025-11-25T10:11:39+01:00;723538;Loi / Koffi Olomidé;;403742811;TK 742 403742811
2025-11-25T10:11:39+01:00;723539;Full option / Pepe Kalle and Papy Tex with Empire Bakuba;;403747546;TK 745 403747546
2025-11-25T10:11:39+01:00;723540;Nouvelle écriture : nouvelle édtion 1997 numéro hors série / Viva la Musica & Mzee Papa Wemba;;403754607;TK 749 403754607
2025-11-25T10:11:39+01:00;723546;Procès verbal / L'honorable chancelier Desi Mbwese & Viva la Musica de Papa Wemba;;403755980;TK 750 403755980
2025-11-25T10:11:39+01:00;723547;Merci Maman / Pepe Kalle & l'Empire Bakuba;;40376825X;TK 755 40376825X
2025-11-25T10:11:39+01:00;723548;Confirmation : (La différence) / Extra Musica;;403769280;TK 756 403769280
2025-11-25T10:11:39+01:00;723549;L'éternel / Michel Moutouari;;403905524;TK 770 403905524
2025-11-25T10:11:39+01:00;723550;Wake up / Koffi Olomide, Papa Wemba;;403908698;TK 772 403908698
2025-11-25T10:11:39+01:00;723551;Hymne-bayaka / Le Grand Zaiko;;403909759;TK 773 403909759
2025-11-25T10:11:39+01:00;723552;Pepe Kalle Vol 1 / Pepe Kalle;;404329055;TK 888 404329055
2025-11-25T10:11:39+01:00;723553;Soukouss-Master / Didi Kembola;;404330479;TK 889 404330479
2025-11-25T10:11:39+01:00;723554;Best of Sebene dance / Aurlus Mabele;;404343112;TK 894 404343112
2025-11-25T10:11:39+01:00;723555;Soukous Koumbela / Wenge-Musica Aile Paris;;404343511;TK 895 404343511
2025-11-25T10:11:39+01:00;723556;Génération Wachiwa encaisse tout / Aurlus Mabele et le groupe Loketo;;404352081;TK 896 404352081
2025-11-25T10:11:39+01:00;723557;Soto / Néné Tchakou;;40435307X;TK 897 40435307X
2025-11-25T10:11:39+01:00;723558;Kinshasa ambiance / Géo Bilongo & Malinga Système;;404354939;TK 900 404354939
