PPN	Signatur_PPN	Pk dB Range	Objekttitel	Objektbeschreibung	Umfang	Weitere Nummer (Signatur)	Weitere Nummer (Verlagsnr.)	Datum	Ort	Label	Schlagwörter	Teilsammlung (AMA)	Weitere Informationen	GND-ID (1.)	Kategorie (1.)	Rolle (1.)	Name (1.)	Bemerkung (1.)	GND-ID (2.)	Kategorie (2.)	Rolle (2.)	Name (2.)	Bemerkung (2.)	GND-ID (3.)	Kategorie (3.)	Rolle (3.)	Name (3.)	Bemerkung (3.)	GND-ID (4.)	Kategorie (4.)	Rolle (4.)	Name (4.)	Bemerkung (4.)	GND-ID (5.)	Kategorie (5.)	Rolle (5.)	Name (5.)	Bemerkung (5.)	GND-ID (6.)	Kategorie (6.)	Rolle (6.)	Name (6.)	Bemerkung (6.)	GND-ID (7.)	Kategorie (7.)	Rolle (7.)	Name (7.)	Bemerkung (7.)	etc.	
448059959	RS 2119 448059959	-9.06 / -9.06	Libala ya bondongo / Orch. TP. OK-Jazz	Enth.: Libala ya bondongo - Malata	1 Schallplatte ; 45 UpM ; 17 cm	RS 2119	ASL 7-3288	1974	Nairobi	ASL-Associated Sound (East Africa) Ltd.	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	℗ 1974, Phonogram(East Africa) Ltd. - Matrix-Nr.: 561 AS 2994;561 AS 2996	3015656-7	029F	prf	Tout-Puissant OK Jazz		
448060582	RS 2121 448060582	-9.06 / -9.06	Kimamama / Orch. G.O. Malebo	Enth.: Kimamama part 1 - Kimamama part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2121	ASL 7-3344 F	1975	Nairobi	ASL-Associated Sound (East Africa) Ltd.	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 AS 4315;561 AS 4316	3060598-2	029F	prf	Orchestre G. O. Malebo		
448060906	RS 2122 448060906	-9.06 / -9.06	Madiya / Orch. Festival du Zaire	Enth.: Madiya part 1 - Madiya part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2122	ASL 7-3351 F	1975	[Nairobi]	ASL - Associated Sound (East Africa) Ltd./Phonogram Ltd.	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 AS 4383;561 AS 4384	16120911-7	029F	prf	Orchestre Festival Du Zaire		
448061287	RS 2123 448061287	-9.06 / -9.06	Kuelo / Orch. Lipua-Lipua	Enth.: Kuelo - Tika kosaboter motema	1 Schallplatte ; 45 UpM ; 17 cm	RS 2123	VV 148	1973	[Kinshasa]	Éditions Vévé	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 VV 148-A-1;561 148-B-1	3060488-6	029F	prf	Orchestre Lipua-Lipua		
448061619	RS 2125 448061619	-9.06 / -9.06	Moni afinda / Orch. Kiam	Enth.: Moni afinda part 1 - Moni afinda part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2125	VV 221	1976	[Kinshasa]	Éditions Vévé	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 VV 221-A;561 VV 221-B	3074272-9	029F	prf	Orchestre Kiam		
448062240	RS 2126 448062240	-10.06 / -10.06	Vivita / Orch. Vévé	Enth.: Vivita part 1 - Vivita part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2126	VV 226	1976	[Kinshasa]	Éditions Vévé	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 VV 226 A;561 VV 226 B	10191155-5	029F	prf	Orchestre Veve		
448062593	RS 2127 448062593	-9.06 / -9.06	Kalala / Orch. Vévé	Enth.: Kalala part 1 - Kalala part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2127	VV 235-N	1975	[Kinshasa]	Éditions Vévé	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 VV 235 A;561 VV 235 B	10191155-5	029F	prf	Orchestre Veve		
448145677	RS 2128 448145677	-10.06 / -10.22	Nakosambela kaka / Orch. Vévé	Enth.: Nakosambela kaka part 1 - Nakosambela kaka part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2128	VV-243 N	1975	[Kinshasa]	Éditions Vévé	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 VV 243 A;561 VV 243 B	10191155-5	029F	prf	Orchestre Veve		
448146355	RS 2129 448146355	-9.06 / -9.06	Kanyuka / Orch. Vévé	Enth.: Kanyuka - Tozongana nzito	1 Schallplatte ; 45 UpM ; 17 cm	RS 2129	VV 1001	1975	[Kinshasa]	Éditions Vévé	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 KO 1 A;561 KO 2 B	10191155-5	029F	prf	Orchestre Veve		
448147602	RS 2130 448147602	-9.06 / -9.06	Ya nini / Beya et Son Ensemble	Enth.: Ya nini part 1 - Ya nini part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2130	ELG 20	1975	[Kenia]	Editions Elengi	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: ELG 20A;ELG 20B	1185108629	028C	cmp	Maduma, Moro Beya		1185109234	029F	prf	Beya et son ensemble		
448148072	RS 2132 448148072	-6.06 / -6.06	Zamba / Orch. Bella Bella	Enth.: Zamba (part 1) - Zamba (part 2)	1 Schallplatte ; 45 UpM ; 17 cm	RS 2132	ELG 25	1975	[Kenia]	Editions Elengi	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: ELG 25A;ELG 25 B	3060565-9	029F	prf	Orchestre Bella-Bella		
448148269	RS 2133 448148269	-9.06 / -9.06	Lukani / Orchestra Veve	Enth.: Lukani (part 1) - Lukani (part 2)	1 Schallplatte ; 45 UpM ; 17 cm	RS 2133	ELG 26	1975	[Kenia]	Editions Elengi	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: ELG 26A;ELG 26B	10191155-5	029F	prf	Orchestre Veve		
448148315	RS 2134 448148315	-9.06 / -9.06	Toweli nini / Orch. Vévé	Enth.: Toweli nini - Belina	1 Schallplatte ; 45 UpM ; 17 cm	RS 2134	ELG 33	1975	[Kenia]	Editions Elengi	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: ELG 33A;ELG 33B	10191155-5	029F	prf	Orchestre Veve		
448148587	RS 2135 448148587	-9.06 / -9.06	Jeanne Mulongo / Super Mambo '69	Enth.: Jeanne Mulongo - Mbanda na ngai	1 Schallplatte ; 45 UpM ; 17 cm	RS 2135	AFR 7-1	1972	[Nairobi]	africa/A.I.T. Records (Kenya) Ltd.	Musik, Kongo, Kenia, Lingala, Swahili, Populäre Musik	66.19/0011	Copyright E.I.T. Pub (P) 1972 - Matrix-Nr.: 561 AFR 1/A;561 AFR 1/B	3073994-9	029F	prf	Super Mambo Jazz		
448232618	RS 2136 448232618	-9.06 / -9.06	Lobi na taxi / Super Mambo '69	Enth.: Lobi na taxi - Muasi yalibala	1 Schallplatte ; 45 UpM ; 17 cm	RS 2136	AFR 7-2	1972	[Nairobi]	africa/A.I.T. Records (Kenya) Ltd.	Musik, Kongo, Kenia, Lingala, Swahili, Populäre Musik	66.19/0011	Copyright E.I.T. Pub (P) 1972 - Matrix-Nr.: 561 AFR 2/A;561 AFR 2/B	3073994-9	029F	prf	Super Mambo Jazz		
448245914	RS 2138 448245914	-6.06 / -9.06	Assitou / Orch. T.P. OK. Jazz	Enth.: Assitou No. 1 - Assitou No. 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2138	EP 150	1974	[Kinshasa]	Les Éditions Populaires	Musik, Kongo, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 EP 150 A;561 EP 150 B	3015656-7	029F	prf	Tout-Puissant OK Jazz		
44824599X	RS 2139 44824599X	-9.06 / -9.06	Bodutaka / Orch. T.P. OK. Jazz	Enth.: Bodutaka - 1 - Bodutaka - 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2139	EP 1007	1974	[Kinshasa]	Les Éditions Populaires	Musik, Kongo, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 EP 1007 A;561 EP 1007 B	3015656-7	029F	prf	Tout-Puissant OK Jazz		
448246058	RS 2140 448246058	-9.06 / -9.06	Massi / Orch. T.P. OK. Jazz	Enth.: Massi - part 1 - Massi - part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2140	EP 1008	1974	[Kinshasa]	Les Éditions Populaires	Musik, Kongo, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: 561 EP 1008 A;561 EP 1008 B	3015656-7	029F	prf	Tout-Puissant OK Jazz		
448246759	RS 2141 448246759	-9.06 / -9.06	Nzingi Nzong / Orchestre Bella Bella	Enth.: Nzingi Nzong part 1 - Nzingi Nzong part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2141	BANA 1	1975	[Nairobi]	bana moja	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: BANA 1A;BANA 1B	3060565-9	029F	prf	Orchestre Bella-Bella		
448247151	RS 2142 448247151	-9.06 / -9.06	Mbondo / Orchestre Lipua-Lipua	Enth.: Mbondo (part 1) - Mbondo (part 2)	1 Schallplatte ; 45 UpM ; 17 cm	RS 2142	BANA 2	1975	[Nairobi]	bana moja	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: BANA 2A;BANA 2B	3060488-6	029F	prf	Orchestre Lipua-Lipua		
448247690	RS 2143 448247690	-9.06 / -9.06	Muana mawa / Orch. Grand Piza	Enth.: Muana mawa part 1 - Muana mawa part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2143	BANA 6	1975	[Nairobi]	bana moja	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: BANA 6A;BANA 6B	16120914-2	029F	prf	Orchestre Grand Piza		
448247852	RS 2144 448247852	-9.06 / -9.06	Mandalala / Orch. Grand Piza	Enth.: Mandalala part 1 - Mandalala part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2144	BANA 12	1975	[Nairobi]	bana moja	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: BANA 12A;BANA 12B	16120914-2	029F	prf	Orchestre Grand Piza		
448263459	RS 2145 448263459	-9.06 / -9.06	Azda / Tabu Ley	Enth.: Azda : rumba - Missed love : rumba	1 Schallplatte ; 45 UpM ; 17 cm	RS 2145	PEA 136	1975	[Nairobi]	Pathé (Kenya)	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: PEA 136A;PEA 136B	134782542	028C	prf	Ley, Tabu	1940-2013	
448264080	RS 2146 448264080	-9.06 / -9.06	Nzale / Dijiba et La Creche	Enth.: Nzale - Pt. Habialimana	1 Schallplatte ; 45 UpM, Stereo ; 17 cm	RS 2146	PEA 187	1975	[Nairobi]	Pathé (Kenya)	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: PEA 187A;PEA 187B	134782542	028C	cmp	Ley, Tabu	1940-2013	1185507760	029F	prf	Dijiba et La Creche		
448264455	RS 2147 448264455	-9.06 / -9.06	President Kenyatta / Dijiba et La Creche	Enth.: President Kenyatta : (cavacha) - Kavira : (soumjum)	1 Schallplatte ; 45 UpM, Stereo ; 17 cm	RS 2147	PEA 183	1975	[Nairobi]	Pathé (Kenya)	Musik, Kongo, Kenia, Swahili, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: PEA 183A;PEA 183B	1185507760	029F	prf	Dijiba et La Creche		
448267519	RS 2151 448267519	-9.06 / -9.06	Angel mon amour / Orche' Safaris-Nkoi ex "Fouvette"	Enth.: Angel mon amour - Tika napema	1 Schallplatte ; 45 UpM ; 17 cm	RS 2151	STR 7-2056	1975	[Kericho, Kenya]	Stranger of the 70’s	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.:  561 JA 114;561 JA 115	1185513256	029F	prf	Orchestre Safaris-Nkoy		
448267861	RS 2152 448267861	-9.06 / -9.06	Nalembi monsieur / Orch. Nova Succès	Enth.: Nalembi monsieur : (rumba) - Heleine : (rumba)	1 Schallplatte ; 45 UpM ; 17 cm	RS 2152	STR 7-2059	1975	[Kericho, Kenya]	Stranger of the 70’s	Musik, Kongo, Tansania, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.:  561 JA 120;561 JA 121	1180656385	029F	prf	Orchestre Nova Success		
448270196	RS 2154 448270196	2 / 2	Mwambusa / L'Orchestra Tchondo Nationale	Enth.: Mwambusa part 1 - Mwambusa part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2154	YS 002	1975	[Kenya]	Yahoos Records	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.: YS 002A;YS 002B	1185523219	029F	prf	Orchestra Tchondo Nationale		
448270684	RS 2155 448270684	-9.06 / -9.06	Kolekisa ndelo te / Orch. Conga International	Enth.: Kolekisa ndelo te - 1 - Kolekisa ndelo te - 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2155	EMB 3	1976	[Nairobi]	editions mbonda	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.:  BA 2/A;BA 2/B	3072366-8	029F	prf	Conga Succès		
44834002X	RS 2157 44834002X	2 / 2	Masasu / Shama Shama de Mopero	Enth.: Masasu - 1 - Masasu - 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2157	BB 004	1976	[Nairobi]	Editions Biby	Musik, Kongo, Kenia, Lingala, Populäre Musik	66.19/0011	Matrix-Nr.:  [keine Angaben]	16120907-5	029F	prf	Orchestre Shama-Shama		
448340313	RS 2158 448340313	-9.06 / -9.06	Elly Odwongo / Isaya Owino & George Ramogi. L'Orchestre O.K. Jazz	Enth.: Elly Odwongo - Oguta tela	1 Schallplatte ; 45 UpM ; 17 cm	RS 2158	SLW 7-28	1974	[Nairobi]	Sulwe Records	Musik, Kongo, Kenia, Luo, Populäre Musik	66.19/0011	Matrix-Nr.:  561 SL 57;561 SL 58		028C	prf	Owino, Isaya			028C	prf	Ramogi, George		3015656-7	029F	prf	Tout-Puissant OK Jazz		
450644596	CD 1391 450644596	-0.21 / -1.73	Stoptime / Ray Lema	Enth.: Satana. Nguelguediga. Cracies. Tossangana. Stoptime (invité: Lokua Kanza, chant). Zolana. Le grand socier (invité: Manu Dibango, sax). Que ça cesse. Good morning Zaïre. Malebo vice. Neddo. Separation. Magic touch	1 CD (51:42) ; Stereo, digital ; 12 cm ; 1 Booklet	CD 1391	BUDA 82945-2	1997	Paris	BUDA Musique	Musik, Kongo, Populäre Musik	66.19/GeGH-S3		134442881	028A	cmp	Lema, Ray	1946-	134442881	028C	arr	Lema, Ray	1946-	
45064488X	CD 1390 45064488X	-0.24 / -1.61	Green light / Ray Lema	Enth.: Green light. Soma loba. N'zola. Mungu wa ovyo. Nlemvo. Koteja (intro). Koteja. Ozali. Repos. Latinosns. Sikavonda. Perdou. Lissalissi. Virunga	1 CD (41:45) ; Stereo, digital ; 12 cm ; 1 Booklet	CD 1390	BUDA 82918-2	1996	Paris	BUDA Musique	Musik, Kongo, Populäre Musik	66.19/GeGH-S3		134442881	028A	cmp	Lema, Ray	1946-	134442881	028C	prf	Lema, Ray	1946-	
450689794	CD 1398 450689794	0.00 / 0.00	Wake up / Koffi Olomide, Papa Wemba	Enth.: Wake up. Moussoukou-Soukou. Litio ya calandrier. Mi amor. Avion. Zaintoin. Dodo. Eskola. Naomie. Maryama "Terre battue"	1 CD (63:56) ; Stereo, digital ; 12 cm ; 1 Booklet	CD 1398	Sonodisc CDS 8817	1996	Paris	Sonodisc	Musik, Kongo, Populäre Musik	66.19/GeGH-S3		1023168456	028A	cmp	Olomidé, Koffi	1956-	134756258	028C	cmp	Papa Wemba	1949-2016	
450691446	CD 1400 450691446	-0.24 / -0.48	V12 / Koffi Olomide	Enth.: 4222Andrada. Parking ya ba Baba. Chantou. Fouta Djallon. État civil. Dosier du jour. Aspirine. Nouveau Testament. Bambino. Miss Toutsi. Zokere	1 CD (75:38) ; Stereo, digital ; 12 cm ; 1 Booklet	CD 1400	Sonodisc CD 76913	1995	Paris	Sonodisc	Musik, Kongo, Populäre Musik	66.19/GeGH-S3		1023168456	028A	cmp	Olomidé, Koffi	1956-	
450769526	CD 1410 450769526	-0.24 / -3.14	Wapi yo / Lokua Kanza	Enth.: Mungu. Yoka. Shadow dancer. Wapi yo. Ping Pongo. Sallé. Just to say I love you. Liteya. C'est ma terre. Anata O. Molili. Kumba ngaï. Réunion. Life. Oh shadow dancer (version française)	1 CD (41:58) ; Stereo, digital ; 12 cm ; 1 Booklet	CD 1410	BMG 74321372402	1996	[Paris]	BMG France	Musik, Kongo, Populäre Musik	66.19/GeGH-S3	℗ 1995 Dik Musiques-Peermusic. ℗ 1996 BMG France	134979044	028A	cmp	Kanza, Lokua	1958-	134979044	028C	arr	Kanza, Lokua	1958-	
454945396	R 3901  454945396	-4.05 / -6.33	Mario / Franco et le T.P. O.K. Jazz	Enth.: Mario - Je m'en fuo de ton passe - Esuke	1 Schallplatte ; 33⅓ UpM, Stereo ; 17 cm	R 3901 	Choc 004	1985	[Bruxelles]	Choc/African Sun Music	Musik, Kongo, Populäre Musik	66.19/Ge RS	Matrix-Nr.: POP 33 A1, POP 33 B1	1034498649	028C	prf	Franco <Musiker>	1938-1989	3015656-7	029F	prf	Tout-Puissant OK Jazz		
455186162	R 3903 455186162	-2.06 / -2.51	Franco still alive / Franco and the T.P.O.K. Jazz	Enth.: Likamboh - Bolingo ya ngaï na tata - Pesa ngaï position na yo - Tres fâché - Mario - Mono muntu nleki amo ta ndila - Etumba - Mawe - Tokoma ba Camarades Pamba	1 Schallplatte ; 33⅓ UpM, Stereo ; 30 cm	R 3903	Koch International 122 411	1990	Österreich	Koch International	Musik, Kongo, Populäre Musik	66.19/Ge RS	Matrixnummern: 122411 A HMD, 1224111 B HMD	119426285	028C	prf	Franco	1938-1989	3015656-7	029F	prf	Tout-Puissant OK Jazz		
455416729	RS 2174 455416729	-6.06 / -6.06	Baguma tolinga / Orch. Les Noirs Agwaya	Enth.: Baguma tolinga - part 1 - Baguma tolinga - part 2	1 Schallplatte ; 45 UpM ; 17 cm	RS 2174	ASL 2269N	1980	[Nairobi]	ASL/Polygram Records	Musik, Kenia, Kongo, Populäre Musik	66.19/0038	Matrix-Nr.: AS 4754 ; AS 4755	119945138X	028A	cmp	Mukaputu Kalembi		1060689626	029F	prf	Orchestre Les Noirs		
455709572	R 3912 455709572	-6.04 / -6.16	Duta longo / Sam Mangwana & Africa-Wonderful	Enth.: Duta longo. Makom ma ndolo. Eding'epose (Eding epose) - Dutea. Esele na langwe. Iwyie	1 Schallplatte ; 33⅓ UpM ; 30 cm	R 3912	Production T.N. T.N. 603	1985	[Erscheinungsort nicht ermittelbar]	Productions T.N.	Musik, Kongo, Populäre Musik	66.19/Ge RS	Matrixnummern: AM DFI 90 9 TN 603 A, AM DFI 90 9 TN 603 B	13511263X	028C	prf	Mangwana, Sam	1945-	
457455748	TK 1669 457455748	-20.06 / -20.06	Soukous machine / Tchico-Tchicaya	Enth.: Soukous machine. Mabele mboka etumba - Mamy-Rosa. Doudou pas quitté moin	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 1669	F 139	1990	[Kenia	Kilimandjaro-Records-Limited]	Musik, Kongo, Populäre Musik	66.18/GeFI		105436592X	028C	prf	Tchicaya, Tchico		
457456434	TK 1670 457456434	-20.06 / -20.25	Africa-Dance-Machine / Tchico Tchicaya, the golden voice of Africa and his super Soukouss Machine	Enth.: Africa dance machine. Lucie Lucia Matanga. Paris tropical. Les larmes tristesse. Evasion dans les les - Kembo na Nzambi. Guyguy wa mapendo. Adios Laluna. Jambo Africa. Delivarance. L'argent ange ou démon	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 1670	SM 1106	1990	[Paris	Sonima Music]	Musik, Kongo, Populäre Musik	66.18/GeFI		105436592X	028C	prf	Tchicaya, Tchico		107782498X	029F	prf	Soukous-Machine		
45746156X	TK 1678 45746156X	-20.06 / -22.28	V12 / Koffi Olomide	Enth.: Andrada. Parking ya Baba. Chantou - Fouta Djallou. Etat civil. Dossier du jour	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 1678	MC 76913L	1995	[Paris	Sonodisc ?]	Musik, Kongo, Populäre Musik	66.18/GeFI		1023168456	028C	prf	Olomidé, Koffi	1956-	
457462094	TK 1677 457462094	-20.06 / -20.82	Wake up / Koffi Olomide & Papa Wemba	Enth.: Wake up. Moussoukou-Soukou. Litio ya calandrier. Mi amor. Avion - Zaintoin. Dodo. Eskola. Naomie. Maryama "Terre battue"	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 1677	MGS339	1996	[USA]	MGS Records ; [Paris : Sonodisc]	Musik, Kongo, Populäre Musik	66.18/GeFI		1023168456	028A	cmp	Olomidé, Koffi	1956-	134756258	028C	cmp	Papa Wemba	1949-2016	
457463635	TK 1679 457463635	-20.06 / -20.06	Papa Wemba & Viva la Musica / Papa Wemba & Viva la Musica	Enth.: Kaokokokorobo. Après tout. Perdu de vue. Soul-Gbemani. Jingle Amina. Overdose. Nani temoin - Endena. Toutou Kamuke. Sema Spraya. Mississipi. Hommage. Jingle Amina. Overdose	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 1679	MCS 8815 [CDS 8815]	1995	[Paris	Sonodisc]	Musik, Kongo, Populäre Musik	66.18/GeFI		134756258	028C	prf	Papa Wemba	1949-2016	3041004-6	029F	prf	Viva la Musica		
457464399	TK 1680 457464399	-20.06 / -20.06	Le grand Chege de Viva la Musica de Papa Wemba / Gloria Tukhadio	Enth.: Chege. Raycal. Patcheli. History no change - Acacia. Soucis ya Kiala. Symphonie d'amour. Mi amor	1 Tonkassette ; 10x7 cm, 4 mm Band	TK 1680	SM-1153	1995	[Paris	Sonodisc ?]	Musik, Kongo, Populäre Musik	66.18/GeFI		1124401865	028C	prf	Tukhadio, Gloria		
458981400	R 4053 458981400	-5.04 / -6.06	Kass Kass / Kass Kass	Enth.: Minister oh!. Mbongo Passy - Kass Kass. Ba boutons rouges	1 Schallplatte ; 33⅓ UpM, Stereo ; 30 cm	R 4053	STERNS 1018	1987	London	Stern's Africa/Stern's Music	Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: STERNS 1018 A1;STERNS 1018 B1	1119161444	029F	prf	Kass-Kass		
458981923	R 4054 458981923	-5.05 / -7.04	SO.PE.KA / Josky Kiambukuta Londa	Enth.: Telema na malembe. Mawa na ngai - Heritage ya bankoko. SO.PE.KA (Sombela ngai, pesa ngai, kabela ngai)	1 Schallplatte ; 33⅓ UpM, Stereo ; 30 cm	R 4054	REM 810	1990	Paris, Brazzaville	REM - Rythmes et Musique	Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: REM 810 A;REM 810 B	1036118002	028A	cmp	Josky	1949-2021	
458982563	R 4055 458982563	-4.30 / -4.86	Serrer serrer - Baby, Chéri Desis / L'orchestre TPOK Jazz (héritage de Franco) avec Josky Kiambukuta	Enth.: Baby. Serrer serrer. Chéri Desis - Fariya. Ba pensées. Kita Mata. Minzata	1 Schallplatte ; 33⅓ UpM, Stereo ; 30 cm	R 4055	EBS 001	1991	[Kinshasa ?]	Edition Masiya/EVA Corporation	Musik, Kongo, Populäre Musik, Luambo Makiadi, Franco	66.20/0001	Matrix-Nr.: EBS 001-A;EBS 001-B	1036118002	028A	cmp	Josky	1949-2021	3015656-7	029F	prf	Tout-Puissant OK Jazz		
458983527	R 4056 458983527	-6.32 / -6.53	Kita - Mata - Bloqué / Le Grand Maître Franco et Josky Kiambukuta avec le T.P.O.K. Jazz	Enth.: Kita - Mata - Bloqué - Minzata. Osilisi ngai mayele	1 Schallplatte ; 33⅓ UpM, Stereo ; 30 cm	R 4056	CHOC 008	1985	Bruxelles	Choc/Production African Sun Music	Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: CHOC 008 A;CHOC 008 B	1036118002	028A	cmp	Josky	1949-2021	1034498649	028C	prf	Franco <Musiker>	1938-1989	3015656-7	029F	prf	Tout-Puissant OK Jazz		
458986771	R 4058 458986771	-4.15 / -4.49	Clarté dans la confusion / J.P. Buse featuring Zaïko Langa Langa Familia Dei	Enth.: Jethy la Belle. Manelidja. Kevalina ya basantu - Ebale mondial. Ebale mondial (instrumental). Manelidja (instrumental)	1 Schallplatte ; 33⅓ UpM ; 30 cm	R 4058	Penix Records LP 9103	1991	[Belgien]	Phenix Records ; Casa Tropicale Musica	Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: LP 9103-A1;LP 9103-B1	1204382913	028C	prf	Buse, J. P.		3059219-7	029F	prf	Zaïko Langa Langa		
458987549	R 4059 458987549	-10.12 / -9.85	Ironie / Mbilia Bel, Rigo Star	Enth.: Duku duku. Ironie. Caprices. Cauchemars - Awa pendi. Moto-Moto. Zipa-Zipa. Selection	1 Schallplatte ; 33⅓ UpM ; 30 cm	R 4059	66917-1	1993	[France]	Celluloid	Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: MPO AM 66917-1 A;MPO AM 66917-1 B	1079822712	028A	cmp	Rigo Star		1074023617	028C	prf	Bel, M'bilia	1959-	
460054732	R 4073 460054732	-5.95 / -6.28	Ici ça va ... fungala motema / Zaïko Langa Langa	Enth.: Amie mamibo. Exil. Deception "B" - Linya. Fola. Lekiya baby	1 Schallplatte ; 33⅓ UpM ; 30 cm	R 4073	PZL 82-84	1990	[France, RP Congo]	Productions Zaïko Langa Langa	Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: ZAIKO A 8284;ZAIKO B 8284	3059219-7	029F	prf	Zaïko Langa Langa		
460399284	R 4082 460399284	-7.63 / -9.31	Insolite au Colette / Orch. Buzitu bua Bantous Tresfachés	Enth.: Diallo. Louisie. Fofolo - Zolana. Mpasi ya Kobotama. Djinko	1 Schallplatte ; 33⅓ UpM ; 30 cm	R 4082	REM 800	1985			Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: REM 800 A;REM 800 B	1205673075	029F	prf	Orch. Buzitu bua Bantous		
460550497	R 4093 460550497	-6.00 / -6.42	Sacrée Doudou! / DouDou Bastide avec L'Empire Bakuba de Pépé Kallé	Enth.: DouDou an mouin. Prière - Déclaration. Perle des Antilles	1 Schallplatte ; 33⅓ UpM, Stereo ; 30 cm	R 4093	61074	1992	[Paris	Sonodisc]	Musik, Haïti, Haiti, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: LP 61074 A;LP 61074 B	120589795X	028A	prf	Bastide, Doudou		138677433	028C	prf	Pépé Kallé	1951-1998	3029979-2	029F	prf	Empire Bakuba		
461082632	R 4116 461082632	-6.28 / -6.31	Moni Mambo / Ray Lema	Enth.: Moni Mambo - Moni Mambo (dub). System rules	1 Schallplatte ; 45 UpM, Stereo ; 30 cm	R 4116	12 IS 405 Maxi 45	1989	[New York]	Mango/Island Records	Musik, Kongo, Populäre Musik	66.20/0001	Matrix-Nr.: 12 IS 405-A-1U-1-1;12 IS 405-B-1U-1-1	134442881	028A	cmp	Lema, Ray	1946-	
