PPN	GND-ID	GND-Name	GND-JSON	Kategorie	Rolle	Name	Bemerkung	
477469809	http://d-nb.info/gnd/1230340777	Titine	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1230340777","_standard":"text":"Titine"},"conceptName":"Titine"}	028C	$4:prf	Titine		
477469809	http://d-nb.info/gnd/1179487583	Orchestre Vedette Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1179487583","_standard":"text":"Orchestre Vedette Jazz"},"conceptName":"Orchestre Vedette Jazz"}	029F	$4:prf	Orchestre Vedette Jazz		
477470181	http://d-nb.info/gnd/1229537929	Robin, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1229537929","_standard":"text":"Robin, Musiker"},"conceptName":"Robin, Musiker"}	028C	$4:prf	Robin		
477470181	http://d-nb.info/gnd/123034120X	Arabe, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/123034120X","_standard":"text":"Arabe, Musiker"},"conceptName":"Arabe, Musiker"}	028C	$4:prf	Arabe		
477470181	http://d-nb.info/gnd/1179487583	Orchestre Vedette Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1179487583","_standard":"text":"Orchestre Vedette Jazz"},"conceptName":"Orchestre Vedette Jazz"}	029F	$4:prf	Orchestre Vedette Jazz		
477470769	http://d-nb.info/gnd/1230341811	Mayoke, Johnny	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1230341811","_standard":"text":"Mayoke, Johnny"},"conceptName":"Mayoke, Johnny"}	028C	$4:prf	Mayoke, Johnny		
477470769	http://d-nb.info/gnd/1179487583	Orchestre Vedette Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1179487583","_standard":"text":"Orchestre Vedette Jazz"},"conceptName":"Orchestre Vedette Jazz"}	029F	$4:prf	Orchestre Vedette Jazz		
477471064	http://d-nb.info/gnd/1229009051	Maproco	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1229009051","_standard":"text":"Maproco"},"conceptName":"Maproco"}	028C	$4:prf	Maproco		
477471064	http://d-nb.info/gnd/3059064-4	Orchestre Beguen Band	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059064-4","_standard":"text":"Orchestre Beguen Band"},"conceptName":"Orchestre Beguen Band"}	029F	$4:prf	Orchestre Beguen Band		
477471307	http://d-nb.info/gnd/1228372012	Flammy, K.P.	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1228372012","_standard":"text":"Flammy, K.P."},"conceptName":"Flammy, K.P."}	028C	$4:prf	Flammy, K.P.	1936-	
477471307	http://d-nb.info/gnd/3059064-4	Orchestre Beguen Band	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059064-4","_standard":"text":"Orchestre Beguen Band"},"conceptName":"Orchestre Beguen Band"}	029F	$4:prf	Orchestre Beguen Band		
477472273	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028A	$4:cmp	Franco <Musiker>	1938-1989	
477472273	http://d-nb.info/gnd/13496893X	Barcelata, Lorenzo	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13496893X","_standard":"text":"Barcelata, Lorenzo"},"conceptName":"Barcelata, Lorenzo"}	028C	$4:cmp	Barcelata, Lorenzo	1898-1943	
477472273	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
477472834	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028A	$4:cmp	Ley, Tabu	1940-2013	
477472834	http://d-nb.info/gnd/3058909-5	African Fiesta	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3058909-5","_standard":"text":"African Fiesta"},"conceptName":"African Fiesta"}	029F	$4:prf	African Fiesta		
477473172	http://d-nb.info/gnd/1053534116	Orchestre Kongo Vox	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053534116","_standard":"text":"Orchestre Kongo Vox"},"conceptName":"Orchestre Kongo Vox"}	029F	$4:prf	Orchestre Kongo Vox		
47749420X	http://d-nb.info/gnd/123042153X	Toulou Stars	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/123042153X","_standard":"text":"Toulou Stars"},"conceptName":"Toulou Stars"}	029F	$4:prf	Toulou Stars		
477495524	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028A	$B:	Ley, Tabu	1940-2013	
477495524	http://d-nb.info/gnd/3028408-9	Afrisa International Orchestra	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3028408-9","_standard":"text":"Afrisa International Orchestra"},"conceptName":"Afrisa International Orchestra"}	029E	$B:	Afrisa International Orchestra		
477496520	http://d-nb.info/gnd/1035528355	Ya Tamba (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1035528355","_standard":"text":"Ya Tamba (Musikgruppe)"},"conceptName":"Ya Tamba (Musikgruppe)"}	029F	$4:prf	Ya Tamba		
477496970	http://d-nb.info/gnd/1078428387	Mavatiku Visi, Michelino	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1078428387","_standard":"text":"Mavatiku Visi, Michelino"},"conceptName":"Mavatiku Visi, Michelino"}	028A	$4:cmp	Mavatiku Visi, Michelino	1946-	
477496970	http://d-nb.info/gnd/1230422390	Orchestre Makfe	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1230422390","_standard":"text":"Orchestre Makfe"},"conceptName":"Orchestre Makfe"}	029F	$4:prf	Orchestre Makfe		
477498361	http://d-nb.info/gnd/1143256700	Brazzos	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1143256700","_standard":"text":"Brazzos"},"conceptName":"Brazzos"}	028A	$4:cmp	Brazzos		
477498361	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
477522408	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028A	$4:cmp	Ley, Tabu	1940-2013	
477522408	http://d-nb.info/gnd/1074023617	Bel, M'bilia	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1074023617","_standard":"text":"Bel, M'bilia"},"conceptName":"Bel, M'bilia"}	028C	$4:prf	Bel, M'bilia	1959-	
477522408	http://d-nb.info/gnd/1074023277	Tess, Faya	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1074023277","_standard":"text":"Tess, Faya"},"conceptName":"Tess, Faya"}	028C	$4:prf	Tess, Faya	1966-	
477522408	http://d-nb.info/gnd/3028408-9	Afrisa International Orchestra	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3028408-9","_standard":"text":"Afrisa International Orchestra"},"conceptName":"Afrisa International Orchestra"}	029F	$4:prf	Afrisa International Orchestra		
477524907	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028A	$4:cmp	Ley, Tabu	1940-2013	
477524907	http://d-nb.info/gnd/1074023617	Bel, M'bilia	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1074023617","_standard":"text":"Bel, M'bilia"},"conceptName":"Bel, M'bilia"}	028C	$4:prf	Bel, M'bilia	1959-	
477707904	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028A	$4:cmp	Franco <Musiker>	1938-1989	
477707904	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
477708234	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028A	$4:cmp	Franco <Musiker>	1938-1989	
477708234	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
477708463	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028A	$4:cmp	Franco <Musiker>	1938-1989	
477708463	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029F	$4:prf	Tout-Puissant OK Jazz		
477708986	http://d-nb.info/gnd/137875509	Papa Noël	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/137875509","_standard":"text":"Papa Noël"},"conceptName":"Papa Noël"}	028A	$4:cmp	Papa Noël	1940-	
477708986	http://d-nb.info/gnd/1022331574	Les Bantous de la Capitale	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022331574","_standard":"text":"Les Bantous de la Capitale"},"conceptName":"Les Bantous de la Capitale"}	029F	$4:prf	Les Bantous de la Capitale		
